business_id,name,primary_category,categories,city,price_range,avg_rating,review_count
9LAXz_VfATZ0kLdaavkN4g,Bakersfield,Mexican,"Mexican, Bars, Tex-Mex, Nightlife, Restaurants, Cocktail Bars",Cleveland,2,4.382978723404255,47
yBHltbm3DqNaKgBgTMpxsA,Happy Buddha Cafe,Chinese,"Chinese, Restaurants",Cleveland,1,3.5,8
Aveg0GSyXhU8tTlH5Ior-A,Parker's Downtown,Bars,"Bars, Nightlife, American (Traditional), Restaurants, Breakfast & Brunch",Cleveland,2,4.0,13
BMXeJPcosAxfLU-6baO_0Q,Pedros Pedros,Mexican,"Mexican, Fast Food, Restaurants",Cleveland,1,2.5,8
wOKcWLyN1DhSEl3Y1eG5nQ,Flying Fig,American (New),"American (New), Restaurants, Vegetarian, Bars, Nightlife, Breakfast & Brunch",Cleveland,2,4.147239263803681,163
SYOzI_Ooe-rXI3ZqCybwSQ,The Diner On Clifton,Diners,"Restaurants, Diners",Cleveland,1,3.9885057471264367,87
tCVma1LcSnLWBRqJoTom5g,Napoleon's Pizza,Pizza,"Pizza, Restaurants",Cleveland,2,3.9,10
haGstZfcH0IeRPncH2oFPQ,Cha Spirits & Pizza Kitchen,Pizza,"Pizza, Food, American (New), Sandwiches, Restaurants, Fast Food, Italian, Beer, Wine & Spirits",Cleveland,2,4.135135135135135,37
s9CG5XGXJQpP03iYFIHeLA,Pura Vida,American (New),"American (New), Restaurants",Cleveland,2,4.2439024390243905,82
DhD1sFqgtjg1rsIWuIeTng,Palookaville Chili,Southern,"Restaurants, Southern, Soul Food",Cleveland,1,4.130434782608695,23
1LbvFwxbLepIpDasI-Pshg,Subway,Fast Food,"Restaurants, Fast Food, Sandwiches",Cleveland,1,2.5,6
dN0GBmRHgxFPCWtejNkKbw,Hansol,Korean,"Korean, Barbeque, Soup, Seafood, Restaurants",Cleveland,2,3.8333333333333335,6
THc8RsAa8_ohIR21NCnLog,Take 5,American (Traditional),"American (Traditional), American (New), Restaurants, Tapas Bars, Arts & Entertainment, Jazz & Blues, Nightlife",Cleveland,2,3.0,11
4HVGgGI5rKvUJcaIV7ub7Q,Gionino's Pizzeria,Pizza,"Restaurants, Pizza",Cleveland,1,4.142857142857143,7
JCdEeoMxmY-kBgIrjbvwRw,Panini's Warehouse District,Nightlife,"Nightlife, Bars, Restaurants, Pubs, Pizza, Sandwiches",Cleveland,1,3.263157894736842,19
3tPemruVItQW12O3tYnsxg,Bylo Gyro Bob's,Sandwiches,"Sandwiches, Restaurants",Cleveland,1,4.4,5
XHUGoHv5mP1zsgloxI-Oig,Nova Bar & Grill,Bars,"Bars, Restaurants, Nightlife, Argentine, Lounges",Cleveland,2,4.125,8
7W_PUqiBmoe2PVFGQ1ZBOg,Bruno's Ristorante,Caterers,"Caterers, Restaurants, Event Planning & Services, Italian",Cleveland,2,4.1568627450980395,51
cX2Nr_XmGYlMaBW35M0sUg,Mabel's BBQ,Bars,"Bars, Restaurants, Nightlife, Barbeque",Cleveland,2,3.962406015037594,133
Occo0_pOXAUG-eL6gazeGQ,Applebee's,Sports Bars,"Sports Bars, Restaurants, American (Traditional), Burgers, Nightlife, Bars",Cleveland,2,2.4444444444444446,9
ZWq8Fq13JPDAqt7rPjSwcQ,Cork-N-Bottle,American (New),"American (New), Nightlife, Restaurants, Bars",Cleveland,1,3.5,10
w1rHHt72BON3K_C4caDDXw,Pupuseria Katarina,Salvadoran,"Salvadoran, Latin American, Restaurants",Cleveland,1,4.285714285714286,21
HIvLwkEYuGRtI17H2x7RuQ,Bold Food & Drink,Bars,"Bars, American (New), Restaurants, Nightlife",Cleveland,2,4.170731707317073,41
iyeanZgAkpCSL4eHoqdhnw,Music Box Supper Club,Event Planning & Services,"Event Planning & Services, Arts & Entertainment, Venues & Event Spaces, Nightlife, Restaurants, American (New), Party & Event Planning, Music Venues",Cleveland,2,3.1875,48
s1FNMwBVBmC7mLfYy77e8g,Spice Kitchen + Bar,Bars,"Restaurants, Bars, Nightlife, American (New)",Cleveland,2,4.141304347826087,92
IPrtHNKwLERUKvYJGDOHtg,Lemon Grass,Thai,"Restaurants, Thai",Cleveland,2,2.5641025641025643,39
osfBW9AMuOqX3aDsA6Rzmg,Elements Bistro,American (New),"American (New), Restaurants",Cleveland,2,4.4,10
UT7I809RZYVsRzUUsCDTbQ,Mixed Greens,Sandwiches,"Sandwiches, Restaurants, Salad, Fast Food",Cleveland,1,3.6666666666666665,6
ks8XsTMTungCk-HUtZleYg,Water Garden Cafe,Cafes,"Cafes, Vegetarian, Restaurants, American (Traditional), Vegan",Cleveland,2,3.8333333333333335,6
tnd0GWjSEntWbG6wpLu61g,Cuisine of India,Indian,"Indian, Halal, Restaurants, Vegetarian, Vegan",Cleveland,2,3.740740740740741,27
FeigEbRVs3d_WoMVUhIT7g,Crop Sticks,Asian Fusion,"Restaurants, Asian Fusion, Chinese, Sushi Bars",Cleveland,2,2.9565217391304346,23
X6chSU0KBGHGNxZ8UH_qag,Kenko Sushi & Teriyaki,Food,"Food, Japanese, Ethnic Food, Restaurants, Sushi Bars, Specialty Food, Bubble Tea, Asian Fusion",Cleveland,1,4.061224489795919,49
Gh2kkOnzieYqe5cVLtl7MA,Tabletop Board Game Cafe,Sports Bars,"Sports Bars, Nightlife, Cafes, Restaurants, Coffee & Tea, Bars, Food",Cleveland,1,4.258064516129032,31
628tNYMR-o_e7SGjatZ8kw,Denny's,American (Traditional),"Restaurants, American (Traditional), Diners",Cleveland,1,3.0,5
RFxiH1C6NcDBOurFfs2UVg,Steve's Doghouse,Diners,"Diners, American (Traditional), Breakfast & Brunch, Restaurants",Cleveland,1,4.666666666666667,6
BsvCTCVG7lrzXZ68VyyIcg,Lago East Bank,Italian,"Italian, Restaurants",Cleveland,2,3.8421052631578947,57
n0NH0FW8NU3zfeJY3QluMQ,Flannery's Pub,Bars,"Bars, Irish, Restaurants, Nightlife, Sports Bars, Pubs",Cleveland,2,3.5294117647058822,85
RadvHxEGJLdp9IvNWzv30g,Sweet! Mobile Cupcakery,Food,"Food, Restaurants, Desserts, Food Stands",Cleveland,1,4.0,7
kyphxFtMIC6w7ktg-fwxWA,Panera Bread,Salad,"Salad, Breakfast & Brunch, Bagels, Soup, Restaurants, Sandwiches, Food",Cleveland,2,2.736842105263158,19
2nn6Sx5EFpzFbsy5cJYHUg,Merwin's Wharf,American (Traditional),"Restaurants, American (Traditional), Community Service/Non-Profit, American (New), Local Services",Cleveland,2,3.5714285714285716,42
Y1x-DOdfvlIGxVzDXmd-eg,Winking Lizard Tavern,American (Traditional),"Restaurants, American (Traditional), Bars, Nightlife",Cleveland,2,3.411764705882353,17
_6Brh4UGrsnakkBKT1H_Qw,Beerhead Bar & Eatery,Beer Gardens,"Restaurants, Beer Gardens, Beer, Wine & Spirits, Bars, Beer Bar, Food, Nightlife, Sandwiches, American (Traditional)",Cleveland,2,3.7183098591549295,71
ORRq2RMOCBUNjolyJl8-Lw,Juji's Cafe,Cafes,"Cafes, Restaurants, Delis, Breakfast & Brunch, Middle Eastern, Diners, Mediterranean",Cleveland,2,2.6666666666666665,12
7xfeQhen2wLnvFuQNvmTAg,Tandul,Buffets,"Buffets, Indian, Bars, Restaurants, Nightlife",Cleveland,2,4.0588235294117645,34
Dt-ygvMchiw0wrWpocGOeg,Byte Cafe,Coffee & Tea,"Coffee & Tea, Salad, Cafes, Food, Sandwiches, Soup, Specialty Food, Restaurants",Cleveland,1,4.222222222222222,9
7xmuQuhpzBlkkSbWePFeVQ,Orale! Kitchen,Mexican,"Restaurants, Mexican",Cleveland,2,3.75,60
jQe-ZROYfR7dTgUhAtjvrQ,Angie's Soul Cafe,Soul Food,"Soul Food, Southern, Restaurants",Cleveland,1,3.375,16
wftmt-n8OUA4Ng3bWWH5dw,Wonton Gourmet & BBQ,Chinese,"Chinese, Cantonese, Restaurants, Barbeque",Cleveland,2,4.070796460176991,113
a58P2BPCCbQgDMbEoLfWzg,Emperor's Palace,Chinese,"Chinese, Vegetarian, Dim Sum, Restaurants",Cleveland,2,3.619047619047619,42
B0qB9pWaYOFx_iv_KNSLbw,Irie Jamaican Kitchen,Caribbean,"Restaurants, Caribbean",Cleveland,1,4.5,6
1Mf0UInsuxMNfJjzy0rTBQ,Denny's,Diners,"Diners, Restaurants, Breakfast & Brunch, American (Traditional)",Cleveland,1,1.2,5
kXIJwryYY2xDHNnI7jz-WQ,Pho Thang Cafe,Vietnamese,"Vietnamese, Restaurants",Cleveland,2,4.176470588235294,68
svRAGD2eDu2kXiZuV5Qd5g,Souper Market,Soup,"Soup, Restaurants",Cleveland,1,4.266666666666667,30
PlmdHJS5tiFrIM65klmNNA,Panini's Bar & Grill,American (Traditional),"Restaurants, American (Traditional)",Cleveland,1,2.7,10
3OCgpAos1gmS4rbWTIjmsQ,Liquid Planet,Salad,"Restaurants, Salad, Sandwiches, Food, Juice Bars & Smoothies",Cleveland,1,4.0,39
d9fHu9xEmCDs9ShFIWEMZw,Kifaya's Kitchen,African,"African, Restaurants, Mediterranean",Cleveland,2,4.8,5
w1Dt_Dsbm40IgdVERLv5sQ,Jake's,Delis,"Delis, Sandwiches, Restaurants, Coffee & Tea, Food",Cleveland,1,3.857142857142857,7
XBRCMc3rcvcRXrB3p-o9yA,Balaton Restaurant,American (New),"Restaurants, American (New), Hungarian",Cleveland,2,3.90625,32
MjAuGkgPjNLyMrN74_0YbA,Johnny's Downtown,Seafood,"Seafood, American (Traditional), Restaurants, Italian",Cleveland,3,3.611111111111111,36
meXjqyhTNLFmknY39y2sMg,Great Lakes Brewing Company,Food,"Food, Restaurants, American (New), Event Planning & Services, Venues & Event Spaces, Breweries",Cleveland,2,4.012820512820513,234
LMam7VLCMJfa1EoUfAv61Q,Shark's Seafood & Deli,Seafood,"Seafood, Restaurants, Delis, Sandwiches",Cleveland,2,3.8666666666666667,15
tef87haIHYdgG5GYMlQ6iQ,Dimitri's Family Restaurant,American (Traditional),"Restaurants, American (Traditional)",Cleveland,1,2.6666666666666665,6
gIZgDLdt-PW1j7QjV6z2Lg,Hanabi Japanese Restaurant,Sushi Bars,"Sushi Bars, Japanese, Restaurants",Cleveland,2,4.125,32
yh0mvFCjZuMKy562h2_d_A,Minh-Anh Vietnamese Restaurant,Vietnamese,"Restaurants, Vietnamese",Cleveland,2,4.044444444444444,90
KIanJQ6ZouQRQeaim8gZHQ,Provenance,Museums,"Museums, Nightlife, Arts & Entertainment, American (New), Restaurants, Bars, Breakfast & Brunch",Cleveland,2,4.105263157894737,19
fS1QBwuCUXVQ_K7LNnYvBg,Mi Pueblo,Mexican,"Mexican, Restaurants, American (Traditional)",Cleveland,2,2.5454545454545454,33
0FXAHiDs1Fkr3V_kK8b1SA,Cleats Club Seat Grille Old Brooklyn,Bars,"Bars, Chicken Wings, American (Traditional), Restaurants, Nightlife, American (New), Sports Bars",Cleveland,2,3.1176470588235294,17
_yKeTKNvXaBduAkRIS84Aw,Kafeteria,Pizza,"Pizza, Juice Bars & Smoothies, Food, Buffets, Restaurants",Cleveland,2,3.8333333333333335,24
-_DxZ8gKU50sfuZEu4ypKg,Saigon Restaurant and Bar,Thai,"Thai, Restaurants, Chinese, Vietnamese",Cleveland,2,3.728395061728395,81
VSo34eZH-0u-CMyLpXD1qQ,Amy Joy Donuts,Food,"Food, Restaurants, Donuts, Coffee & Tea",Cleveland,1,2.1666666666666665,6
W80o5A-ajAznRWO3E5J7EQ,Bill's Coffee Shop,Food,"Restaurants, Food, Diners, Coffee & Tea",Cleveland,1,3.4,5
ZcbGfZ0GYjvJp9xi5uE9KA,Pizza Whirl,Pizza,"Restaurants, Pizza",Cleveland,1,4.571428571428571,14
J-c9f_geQDMcNiZSjJDDYw,Mekong River Restaurant,Thai,"Thai, Restaurants, Cambodian",Cleveland,2,3.8333333333333335,30
8bnX7WyIZ_ZMoUNnkkFa_Q,Muse,Wine Bars,"Restaurants, Wine Bars, Bars, Lounges, American (New), Nightlife",Cleveland,3,3.4285714285714284,7
VyqC3N2iBtR6PczQGafe5w,Diner On 55th,Diners,"Diners, Restaurants, Breakfast & Brunch",Cleveland,1,3.7142857142857144,7
wSAGILK2CFbq5BVZ5D67-A,Adega,Lounges,"Lounges, Food, Event Planning & Services, Restaurants, Mediterranean, Bars, Hotels & Travel, Breakfast & Brunch, Nightlife, Hotels, Beer, Wine & Spirits",Cleveland,3,3.480769230769231,52
g0APw_zhwwHoLjSlHEsTzw,Applebee's,Fast Food,"Fast Food, Sports Bars, American (Traditional), Bars, Nightlife, Burgers, Restaurants",Cleveland,2,3.6,5
3-PNVMyFBJEDAGghumsY5Q,Moko Coffee & Tea,American (New),"American (New), Restaurants, Cafes, Delis, Coffee & Tea, Food",Cleveland,1,2.888888888888889,9
4V2KN03EJMzaoOmLOy5UhQ,Barley House,Dance Clubs,"Dance Clubs, American (New), Restaurants, Bars, Pubs, Nightlife",Cleveland,2,2.8135593220338984,59
o_une30mUUXlFdcud-cqWw,Seoul Hot Pot,Korean,"Restaurants, Korean",Cleveland,2,4.0,28
MzEzQLdcHcASsYVZ57UY8A,Waterstreet Grill,American (New),"Restaurants, American (New), Breakfast & Brunch",Cleveland,2,2.727272727272727,11
2r9U0--QqAK0JjL8vxB7mA,West Park Station,Italian,"Italian, Restaurants, American (Traditional), Irish",Cleveland,2,2.90625,32
GatUelEiMO2tShY16y6Zrg,Applebee's,Bars,"Bars, American (Traditional), Restaurants, Nightlife, Burgers, Sports Bars",Cleveland,2,3.6,5
4gO38_nlrPCHqEcs_6-AAg,Roseangel,Mexican,"Restaurants, Mexican",Cleveland,2,2.6875,16
ZL-4ejIO3DCgSsdRWwsX-A,Vincenza's Pizza & Pasta,Italian,"Restaurants, Italian, Pizza",Cleveland,1,4.2,45
AhQu7mLtmGlp8U2I-SV_jA,El Guero Mexican Grill,Mexican,"Restaurants, Mexican",Cleveland,1,2.7,20
LWk7Q5CTjpK-k_TfXdbApQ,Brasa Grill,Brazilian,"Brazilian, Steakhouses, Restaurants",Cleveland,3,3.3620689655172415,58
LaSI4hTI5EZ2DfcSvE0uWw,Stevenson's Bar & Grill,Burgers,"Burgers, Restaurants, American (New), Diners, Nightlife, Food, Bars",Cleveland,1,4.0,5
DPJMGfVPeSMBjAVKKKxiKw,The Blind Pig,American (Traditional),"American (Traditional), Restaurants",Cleveland,1,2.6842105263157894,19
6ExIH5FoPyMRhtz4p-2K1g,Sushi Rock,Sushi Bars,"Restaurants, Sushi Bars, Japanese",Cleveland,2,3.3137254901960786,51
ldoNHXUnh62ZhHwbr7EBqA,Dante's Pizza,Sandwiches,"Sandwiches, Pizza, Restaurants, Italian",Cleveland,1,3.8,10
ZLanOvPw7BscWDo0yC8Ncg,Aladdin's Eatery,Middle Eastern,"Middle Eastern, Restaurants, Mediterranean, Persian/Iranian",Cleveland,2,4.3076923076923075,13
Hew_aO1WsHAlRpaxXcbgqw,Rascal House Pizza,Pizza,"Pizza, Restaurants, Chicken Wings, Sandwiches",Cleveland,1,2.0588235294117645,17
g0MQNtwxfUBisDA7hMuLEA,806 Martini and Wine Bar,Wine Bars,"Wine Bars, Restaurants, American (New), Nightlife, Bars",Cleveland,2,3.4545454545454546,22
tYNK4--H4WDaUBZ13salzA,Jimmy John's,Delis,"Delis, Sandwiches, Restaurants",Cleveland,1,2.875,8
QRSmjSpB6Yn5iNS6q88tNg,Ginza Sushi House,Steakhouses,"Steakhouses, Japanese, Restaurants, Sushi Bars",Cleveland,2,3.4,15
9gXWjHAhDpzy1x6khHehrw,Graffiti: A Social Kitchen,Nightlife,"Nightlife, American (New), Restaurants, Bars",Cleveland,2,4.293103448275862,58
bprb8-OFeDNndWziTgjsOg,Famous Gyro George,Middle Eastern,"Restaurants, Middle Eastern, Sandwiches, Greek",Cleveland,1,3.5384615384615383,13
_HW7sgUShin0aGouFMiUdA,Cedar Lee Pub & Grill,Burgers,"Burgers, Restaurants, Nightlife, Sandwiches, American (Traditional), Bars, Pubs",Cleveland,2,3.7857142857142856,14
SoCjdgcYyj05tSPWz6MUXg,Pupuseria La Bendicion,Salvadoran,"Salvadoran, Food, Specialty Food, Latin American, Imported Food, Colombian, Ethnic Food, Restaurants",Cleveland,1,4.306451612903226,62
IAbq5UuXX_hJbxTOB5suWQ,Vintage Tea & Coffee,Desserts,"Desserts, Coffee & Tea, Restaurants, Tea Rooms, Bubble Tea, Food, Ice Cream & Frozen Yogurt, Cafes",Cleveland,2,4.4,25
qzjMO-bLXirGU1Q4_8vJEg,Vicinato Pizza,Pizza,"Pizza, Restaurants, Italian",Cleveland,2,2.625,8
Fy_FojwGrizFhLWoTPxFuQ,Michael's Diner,Diners,"Restaurants, Diners",Cleveland,1,3.6666666666666665,18
UtyW9cHs9Z8vIEt8I9aIeA,City Tap,Bars,"Bars, Nightlife, Restaurants, Sports Bars, American (Traditional)",Cleveland,2,3.522727272727273,44
km0bFbcjmggC-TfALhc75Q,Taste of Jamaica,Caribbean,"Restaurants, Caribbean",Cleveland,1,4.5,20
e7207sqC-pSn6GIf31ikhQ,West Side Market Café,Diners,"Restaurants, Diners, Breakfast & Brunch",Cleveland,1,3.6486486486486487,37
mTcPc9rE43XrG05RQOjnWw,Zanzibar Soul Fusion,Southern,"Southern, Restaurants, Soul Food",Cleveland,2,3.869565217391304,23
fZKECzeSUlr3kZL_2dzhrQ,Starbucks,Coffee & Tea,"Coffee & Tea, Food, Restaurants, Cafes, Fast Food",Cleveland,2,3.8,5
tUjyGFSN8wQqLgKp5Q0CUA,Trentina,Bars,"Restaurants, Bars, Italian, Nightlife",Cleveland,3,3.8484848484848486,33
XcQKsEUlh1W0R4iXbTA1Yg,Dervish Grill Tremont,Mediterranean,"Mediterranean, Turkish, Restaurants, Halal",Cleveland,2,4.2727272727272725,22
-Mm4YqCDM5CqSDDh7HI6Zw,Crust,Pizza,"Pizza, Restaurants, Salad, Italian",Cleveland,1,3.933333333333333,15
EXIZwIxLoiPDJs-oKzgaKw,Steak 'n Shake,Burgers,"Burgers, Restaurants, American (New), Steakhouses, Breakfast & Brunch, Fast Food, Diners",Cleveland,1,2.2941176470588234,17
rDegp5eG69OVtXo2380p4Q,Cafe Miami,Cuban,"Cuban, Restaurants, American (Traditional), Diners, Cafes, Sandwiches",Cleveland,1,4.166666666666667,24
GAxUBjzhiyPZl4Atk30MCQ,Metro Bar and Kitchen,Burgers,"Burgers, Restaurants, American (New)",Cleveland,2,3.3,10
Ni26IoQqRCy9iVeNV4vNFg,Frank's Falafel House,Mediterranean,"Mediterranean, Falafel, Middle Eastern, Restaurants",Cleveland,1,3.75,28
Clg5A2zdiFE-4BDEbfDkew,Kelley's Pub,Bars,"Bars, Restaurants, Gastropubs, Nightlife, Pubs",Cleveland,1,3.6,5
IWx4Yx1h-ramDGBNqNQ4MQ,Jimmy John's,Food Delivery Services,"Food Delivery Services, Sandwiches, Food, Delis, Restaurants",Cleveland,1,3.466666666666667,15
Lo_kU1f3Jd1qCQNrUVeo_w,Crêpes De Luxe,Creperies,"Creperies, Food Stands, Food, Desserts, Restaurants",Cleveland,1,3.88,25
UDiMCb4LKowlozI5mhtO_A,Rivals Sports Grille,American (New),"American (New), Nightlife, Restaurants, Bars, Sports Bars",Cleveland,2,3.875,16
nlrUUtIO0s0a6umCE55prA,Mulberry's,Active Life,"Active Life, Sports Clubs, Nightlife, Sports Bars, Bars, Restaurants, Pizza",Cleveland,1,3.4,5
_QySOnv3RBmL7GrbJ6beSw,Phnom Penh Restaurant,Cambodian,"Restaurants, Cambodian, Vietnamese",Cleveland,1,4.2,10
VQGetWNN1f0dMWQ6ehDAVg,Morton's The Steakhouse,American (Traditional),"American (Traditional), Bars, Nightlife, Steakhouses, Restaurants",Cleveland,4,2.92,25
-DU8jf5nA1_yaOqsKsLqmw,Tiffany's Pizza,Pizza,"Restaurants, Pizza, Sandwiches",Cleveland,1,4.0,5
3qLTly2tgDgBMVKyoK8O3w,Souper Market,Salad,"Salad, Restaurants, Vegetarian, Soup",Cleveland,1,4.5,10
1ForN8iXqYZ_dZZcOkvVeA,P.J.'s Luncheonette,Diners,"Diners, Food, Restaurants, Breakfast & Brunch, Coffee & Tea",Cleveland,1,3.25,12
4xnVH2jTVwrsO88q_jHWWw,pizzaBOGO,Pizza,"Pizza, Restaurants",Cleveland,1,4.105263157894737,38
dWShECwk4R1cQhzOzJXtIQ,Los Arcos Mexican Restaurant Bar and Grill,Nightlife,"Restaurants, Nightlife, Bars, Mexican, Desserts, Food",Cleveland,2,3.7777777777777777,9
goZV-PlwLJOB8s5O3GruxA,Bangkok Thai Cuisine,Thai,"Restaurants, Thai",Cleveland,2,4.016129032258065,62
orrrhqRRUORIzUSxWTveKg,Presti's Bakery,Food,"Food, Bakeries, Delis, Restaurants, Cafes",Cleveland,1,4.061538461538461,130
SGZAsdQAp0SjtMDjXWBPYw,Banana Blossom Thai Cuisine,Thai,"Thai, Restaurants",Cleveland,2,4.0144927536231885,69
qGJZ1C3rUjqZ6LAtNMjQtw,Aladdin's Eatery,Vegetarian,"Restaurants, Vegetarian, Mediterranean, Middle Eastern",Cleveland,2,3.912280701754386,57
5indH5UpallkkTNmXTMn7w,Popeyes Louisiana Kitchen,American (Traditional),"American (Traditional), Chicken Wings, Restaurants, Southern, Fast Food",Cleveland,1,2.25,8
BR7lkLeaLCZtUBvCLnltww,Big Daddy's Cheesesteaks,Cheesesteaks,"Cheesesteaks, Restaurants, Sandwiches",Cleveland,1,3.923076923076923,13
YiW3hYRpLKPhv99FkuZEbg,Nipa Hut Oriental Food Mart,Filipino,"Filipino, Buffets, Food, Specialty Food, Seafood Markets, Restaurants",Cleveland,2,4.2727272727272725,11
0S4mVrhhSfTsKRtBF_W_BQ,Tony's Southside Pizza,Pizza,"Restaurants, Pizza",Cleveland,2,3.7777777777777777,9
Y-oPVMkxgEsve1sG2iDLXA,Citizen Pie,Pizza,"Pizza, Restaurants",Cleveland,2,4.357142857142857,42
udFcIcbWbxrO8uLF95WnQg,Cowell & Hubbard,Bars,"Bars, Nightlife, Restaurants, French, Wine Bars",Cleveland,3,3.926829268292683,82
XJE_gq0I1Na0kkrGEgxq9A,Raving Med,Salad,"Restaurants, Salad, Mediterranean",Cleveland,1,3.8,5
Mb4V2aPneclZZ8BfZUjWGA,Ken Stewart's East Bank,Seafood,"Restaurants, Seafood, Steakhouses, Italian",Cleveland,3,3.8333333333333335,30
J2T_kHY2Ioe1SdFgtZl4bA,Falafel Cafe,Lebanese,"Lebanese, Mediterranean, Caterers, Restaurants, Middle Eastern, Falafel, Event Planning & Services",Cleveland,1,2.9183673469387754,49
Vj-QgRXDpCm7vLBBSckx8g,Sammy's Grille,Breakfast & Brunch,"Breakfast & Brunch, Diners, American (Traditional), Salad, Restaurants, Burgers",Cleveland,1,4.125,8
